"Filename"	"Word.Index"	"Word"	"Phoneme.Index"	"Phoneme"	"Manner"	"Voicing"	"Place"	"Sibilance"	"Posteriority"	"Sys_Name"	"Context"	"Sys_Quality_BL"	"Sys_Quality"	"Sys_Family"	"Sys_CrossType"	"UnID"	"Consonant_Duration"	"Closure_Duration"	"Noise_Duration"	"RMS_Amplitude"	"Burst_Amplitude"	"Peak_Presence"	"Peak.Amplitude"	"Peak.Frequency"	"Dyn.Amplitude"	"Spectral.Tilt"	"Spectral.Shape"	"Sys.Fam"	"Sys.Name"	"Sys.Qual"	"Sys.Fam.CrossType"
"booksent_2013_0002"	0	"david"	0	"D"	"Stop"	"Voiced"	"Alveolar"	"0"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-0-david-0-D-Q"	120	95000	25	55.654972	59.75	1	63.21	2968.75	-1.73	-11.95	7.37	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	0	"david"	0	"D"	"Stop"	"Voiced"	"Alveolar"	"0"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-0-david-0-D-R"	70	44000	26	50.812607	55.35	1	59.26	2125	2.92	-13.73	8.24	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	0	"david"	0	"D"	"Stop"	"Voiced"	"Alveolar"	"0"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-0-david-0-D-Y"	130	92000	38	55.58519	57.41	1	60.51	3156.25	-1.24	-7.77	6.09	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	0	"david"	0	"D"	"Stop"	"Voiced"	"Alveolar"	"0"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-0-david-0-D-Z"	120	77000	43	52.622498	55.94	1	55.05	3218.75	-2.18	-10.51	4.98	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	0	"david"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-0-david-2-V-A"	60	0	60	58.515617	0	0	81.38	2656.25	-6.4	-16.26	10.16	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	0	"david"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-0-david-2-V-Q"	60	0	60	61.42177	0	0	75	4187.5	-16.57	-12.96	6.55	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	0	"david"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-0-david-2-V-R"	80	0	80	58.255856	0	0	71.29	1843.75	-4.19	-8.11	12.68	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	0	"david"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-0-david-2-V-Y"	70	0	70	59.28787	0	0	73.21	2750	-15.05	-19.28	7.24	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	0	"david"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-0-david-2-V-Z"	70	0	70	58.941612	0	0	75.71	1531.25	-10.41	-18.03	7.69	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	10	"sense"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-10-sense-0-S-A"	110	0	110	68.32805	0	0	92.05	5812.5	29.54	32.49	0.93	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	10	"sense"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-10-sense-0-S-Q"	100	0	100	65.07691	0	0	92.54	6093.75	32.83	27.91	4.74	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	10	"sense"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-10-sense-0-S-R"	110	0	110	59.26656	0	0	82.63	6250	18.64	14.33	9.86	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	10	"sense"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-10-sense-0-S-Y"	120	0	120	64.69611	0	0	92.81	6062.5	30.15	26.58	5.18	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	10	"sense"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-10-sense-0-S-Z"	130	0	130	60.643658	0	0	87.79	5750	27.25	21.46	4.64	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	12	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-12-the-0-DH-A"	50	0	50	52.52186	0	0	69.81	5625	8.68	8.6	9.53	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	12	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-12-the-0-DH-Q"	30	0	30	53.2516	0	0	64.29	3000	-8.45	-8.92	4.31	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	12	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-12-the-0-DH-R"	30	0	30	51.89906	0	0	69.37	2093.75	5.9	-7.73	9.24	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	12	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-12-the-0-DH-Y"	30	0	30	52.40396	0	0	63.73	5812.5	-2.73	-8.66	5.82	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	12	"the"	0	"DH"	"Fricative"	"Voiced"	"Dental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-12-the-0-DH-Z"	30	0	30	51.69696	0	0	64.72	2968.75	-2.28	-10.49	3.05	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	13	"occasion"	1	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-13-occasion-1-K-A"	110	44000	66	47.49345	57.05	1	48.68	2875	7.08	-3.83	4.77	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	13	"occasion"	1	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-13-occasion-1-K-Q"	100	50000	50	47.183067	57.53	1	51.87	3062.5	9.77	-5.92	8.34	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	13	"occasion"	1	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-13-occasion-1-K-R"	130	65000	65	43.361588	56.59	1	44.33	3250	6.01	-5.61	8.44	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	13	"occasion"	1	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-13-occasion-1-K-Y"	130	65000	65	44.2628	57.37	1	45.85	3125	8.49	-6.34	6.09	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	13	"occasion"	1	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-13-occasion-1-K-Z"	120	53000	67	43.822124	58.3	1	47.94	3125	9.15	-3.83	7.74	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	13	"occasion"	3	"ZH"	"Fricative"	"Voiced"	"Postalveolar"	"Sibilant"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-13-occasion-3-ZH-A"	110	0	110	69.208824	0	0	94.18	2625	20.46	10.27	23.64	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	13	"occasion"	3	"ZH"	"Fricative"	"Voiced"	"Postalveolar"	"Sibilant"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-13-occasion-3-ZH-Q"	90	0	90	67.365776	0	0	89.07	2843.75	15.36	9.54	23.78	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	13	"occasion"	3	"ZH"	"Fricative"	"Voiced"	"Postalveolar"	"Sibilant"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-13-occasion-3-ZH-R"	90	0	90	59.483433	0	0	75.28	3593.75	2.22	-3.14	20	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	13	"occasion"	3	"ZH"	"Fricative"	"Voiced"	"Postalveolar"	"Sibilant"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-13-occasion-3-ZH-Y"	90	0	90	61.95279	0	0	82	2968.75	12.66	2.34	19.81	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	13	"occasion"	3	"ZH"	"Fricative"	"Voiced"	"Postalveolar"	"Sibilant"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-13-occasion-3-ZH-Z"	100	0	100	62.80938	0	0	89.14	2875	16.09	4.69	19.57	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	2	"to"	0	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-2-to-0-T-A"	70	35000	35	54.970924	59.09	1	62.67	4968.75	9.52	3.92	3.66	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	2	"to"	0	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-2-to-0-T-Q"	50	14000	36	53.82451	60.72	1	55.16	4375	4.01	-3.09	3.81	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	2	"to"	0	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-2-to-0-T-R"	70	29000	41	48.521935	55.99	1	50.09	2156.25	2.76	-4.59	8.17	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	2	"to"	0	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-2-to-0-T-Y"	60	29000	31	52.87013	55.79	1	60.82	5343.75	10.84	2.23	7.32	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	2	"to"	0	"T"	"Stop"	"Voiceless"	"Alveolar"	"0"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-2-to-0-T-Z"	70	26000	44	51.162983	55.82	1	56.33	4281.25	8.03	-2.3	8.43	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	3	"saul"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-3-saul-0-S-A"	150	0	150	69.98023	0	0	96	5656.25	31.4	36.95	5.6	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	3	"saul"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-3-saul-0-S-Q"	110	0	110	67.63958	0	0	96.26	5562.5	33.83	29.09	7.28	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	3	"saul"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-3-saul-0-S-R"	120	0	120	61.084797	0	0	85.73	5500	18.18	22.49	9.63	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	3	"saul"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-3-saul-0-S-Y"	90	0	90	67.20577	0	0	96.56	5718.75	32.65	24.63	4.82	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	3	"saul"	0	"S"	"Fricative"	"Voiceless"	"Alveolar"	"Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-3-saul-0-S-Z"	100	0	100	62.695667	0	0	89.15	5718.75	28.54	20.44	7.44	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	4	"could"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-4-could-0-K-A"	90	59000	31	46.489155	56.77	1	53.68	1312.5	0	-9.31	-1.76	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	4	"could"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-4-could-0-K-Q"	70	56000	14	47.466824	51.62	1	60.17	1125	-3.14	-20.57	-4.55	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	4	"could"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-4-could-0-K-R"	60	50000	10	48.8302	51.68	1	63.59	1656.25	0	-22.13	5.21	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	4	"could"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-4-could-0-K-Y"	90	65000	25	42.527958	51.68	1	53.09	1531.25	0	-12.86	1.37	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	4	"could"	0	"K"	"Stop"	"Voiceless"	"Velar"	"0"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-4-could-0-K-Z"	70	50000	20	48.5346	55.34	1	59.21	1562.5	0	-15.34	-0.56	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	5	"never"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-5-never-2-V-A"	50	0	50	51.952274	0	0	74.8	1281.25	-0.29	-29.43	1.03	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	5	"never"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-5-never-2-V-Q"	40	0	40	54.62132	0	0	73.69	1187.5	-3.71	-32.79	1.21	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	5	"never"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-5-never-2-V-R"	70	0	70	48.632477	0	0	60.94	1968.75	0	-8.59	10.22	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	5	"never"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-5-never-2-V-Y"	50	0	50	51.472294	0	0	75.89	1375	-0.53	-25.34	1.3	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	5	"never"	2	"V"	"Fricative"	"Voiced"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-5-never-2-V-Z"	60	0	60	49.398354	0	0	61.98	1937.5	-0.81	-15.22	4.82	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	6	"have"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-6-have-0-HH-A"	50	0	50	58.47156	0	0	79.5	2656.25	1.31	-27.65	6.05	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	6	"have"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-6-have-0-HH-Q"	60	0	60	62.55091	0	0	83.7	1875	0	-31.19	11.78	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	6	"have"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-6-have-0-HH-R"	70	0	70	54.749237	0	0	82.69	1875	0	-26.77	13.07	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	6	"have"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-6-have-0-HH-Y"	50	0	50	59.93541	0	0	88.57	1906.25	0	-35.46	8.75	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	6	"have"	0	"HH"	"Fricative"	"Voiceless"	"Glottal"	"Non_Sibilant"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-6-have-0-HH-Z"	60	0	60	60.402805	0	0	84.9	1906.25	0	-26.55	11.94	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	7	"shown"	0	"SH"	"Fricative"	"Voiceless"	"Postalveolar"	"Sibilant"	"Posterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-7-shown-0-SH-A"	130	0	130	73.71358	0	0	91.67	6687.5	18.1	23.86	21.79	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	7	"shown"	0	"SH"	"Fricative"	"Voiceless"	"Postalveolar"	"Sibilant"	"Posterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-7-shown-0-SH-Q"	160	0	160	73.29602	0	0	93.96	3187.5	18.62	17.21	23.79	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	7	"shown"	0	"SH"	"Fricative"	"Voiceless"	"Postalveolar"	"Sibilant"	"Posterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-7-shown-0-SH-R"	160	0	160	65.64889	0	0	87.38	3218.75	17.33	13.76	23.23	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	7	"shown"	0	"SH"	"Fricative"	"Voiceless"	"Postalveolar"	"Sibilant"	"Posterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-7-shown-0-SH-Y"	130	0	130	71.61446	0	0	91.79	6000	17.92	16.46	20.44	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	7	"shown"	0	"SH"	"Fricative"	"Voiceless"	"Postalveolar"	"Sibilant"	"Posterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-7-shown-0-SH-Z"	110	0	110	65.526566	0	0	88.86	2937.5	15.83	6.43	19.78	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	9	"finer"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0002-9-finer-0-F-A"	120	0	120	56.56043	0	0	71.19	7250	9.48	10.33	8.78	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0002"	9	"finer"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-9-finer-0-F-Q"	120	0	120	56.08322	0	0	69.99	5500	6.9	-0.1	12.67	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	9	"finer"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0002-9-finer-0-F-R"	110	0	110	52.10822	0	0	65.2	3187.5	0.43	-3.8	12.36	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0002"	9	"finer"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-9-finer-0-F-Y"	120	0	120	55.07021	0	0	68.28	5468.75	6.99	0.74	12.09	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0002"	9	"finer"	0	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0002-9-finer-0-F-Z"	120	0	120	51.001923	0	0	64.61	4406.25	4.48	2.52	12.27	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0003"	10	"before"	0	"B"	"Stop"	"Voiced"	"Bilabial"	"0"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0003-10-before-0-B-A"	50	35000	15	58.34403	56.79	1	72.38	593.75	-5.91	-21.19	3.36	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0003"	10	"before"	0	"B"	"Stop"	"Voiced"	"Bilabial"	"0"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0003-10-before-0-B-Q"	60	41000	19	52.58582	55.8	1	57.17	1968.75	-3.69	-16.19	4.81	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0003"	10	"before"	0	"B"	"Stop"	"Voiced"	"Bilabial"	"0"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0003-10-before-0-B-R"	40	32000	8	61.68341	53.78	1	73.56	562.5	-8.44	-15.13	-2.01	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0003"	10	"before"	0	"B"	"Stop"	"Voiced"	"Bilabial"	"0"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0003-10-before-0-B-Y"	60	47000	13	60.69913	56.08	1	73.79	562.5	-5.23	-21.74	0.01	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
"booksent_2013_0003"	10	"before"	0	"B"	"Stop"	"Voiced"	"Bilabial"	"0"	"Anterior"	"Z"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0003-10-before-0-B-Z"	40	29000	11	55.727158	55.33	1	68.45	1781.25	-4.89	-22.55	1.56	"Neural"	"Z"	"Neu-R1"	"Neural-WN"
"booksent_2013_0003"	10	"before"	2	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"A"	"CV"	"Natural"	"Natural"	"Natural"	"Natural"	"booksent_2013_0003-10-before-2-F-A"	100	0	100	59.3834	0	0	70.86	2687.5	4.83	6.87	13.91	"Natural"	"A"	"Natural"	"Natural"
"booksent_2013_0003"	10	"before"	2	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Q"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0003-10-before-2-F-Q"	120	0	120	54.768036	0	0	67.54	3000	3.77	-0.19	11.94	"Neural"	"Q"	"Neu-R1"	"Neural-GA"
"booksent_2013_0003"	10	"before"	2	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"R"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-GA"	"booksent_2013_0003-10-before-2-F-R"	100	0	100	52.54072	0	0	66.37	2125	0.96	-4.48	15.44	"Neural"	"R"	"Neu-R1"	"Neural-GA"
"booksent_2013_0003"	10	"before"	2	"F"	"Fricative"	"Voiceless"	"Labiodental"	"Non_Sibilant"	"Anterior"	"Y"	"CV"	"Good"	"Neu-R1"	"Neural"	"Neural-WN"	"booksent_2013_0003-10-before-2-F-Y"	120	0	120	54.635014	0	0	65.56	1718.75	0	-0.95	12.4	"Neural"	"Y"	"Neu-R1"	"Neural-WN"
