Filename	Word-Index	Word	Phoneme-Index	Phoneme	RMS_Amplitude	Burst_Amplitude	Peak_Presence	Manner	Voicing	Place	Sibilance	Posteriority	Sys_Name	Context	Sys_Quality_BL	Sys_Quality	Sys_Family	Sys_CrossType
booksent_2013_0046	11	naval	2	V	47.19296	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0044	4	they	0	DH	52.341545	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0031	18	shadow	2	D	52.123753	57.6	1	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0007	12	she	0	SH	64.7104	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0030	15	teddy	2	D	54.598377	55.46	1	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0080	5	piled	0	P	47.181423	55.33	1	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0057	15	full	0	F	50.677017	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0040	2	even	1	V	59.826103	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0019	8	impossible	4	S	64.361496	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0051	16	shouted	0	SH	74.44685	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0090	2	gingham	0	G	53.595978	55.24	1	Stop	Voiced	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	17	high	0	HH	62.260445	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0044	18	shore	0	SH	72.47094	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0029	17	house	0	HH	60.46953	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0034	15	hump	0	HH	57.1881	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0019	16	conversation	0	K	47.401848	56.23	1	Stop	Voiceless	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0021	9	rival	2	V	48.78441	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	4	there	0	DH	61.753727	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0064	12	the	0	DH	50.667603	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0033	0	she	0	SH	64.66273	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0088	9	his	0	HH	57.702526	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0081	0	then	0	DH	41.69036	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0068	17	by	0	B	45.3808	55.54	1	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0059	15	about	1	B	52.124893	56.22	1	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0015	12	evil	1	V	47.988472	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0004	10	negative	4	T	49.897415	58.52	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0045	0	the	0	DH	41.685627	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0078	12	them	0	DH	52.93265	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0069	2	him	0	HH	64.323326	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	19	passage	0	P	49.778664	55.05	1	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0021	23	misapprehension	7	HH	60.18717	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0023	13	think	0	TH	54.944836	0.0	0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0010	2	likened	2	K	49.513546	55.9	1	Stop	Voiceless	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0045	18	been	0	B	57.931614	57.62	1	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0034	6	the	0	DH	55.73634	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0044	20	before	0	B	43.695354	50.049930572509766	0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	16	sufficient	2	F	58.51795	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0042	11	they	0	DH	57.395084	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0030	16	bear	0	B	52.49126	56.43	1	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0038	16	turbid	0	T	51.865376	55.46	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0080	4	magazines	4	Z	65.25421	0.0	0	Fricative	Voiced	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0057	20	nothing	2	TH	49.684204	0.0	0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0007	11	her	0	HH	61.06032	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	6	happiness	2	P	56.12972	56.4	1	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0069	0	she	0	SH	58.778465	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0033	12	evidently	3	D	57.99054	56.47	1	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0040	17	she	0	SH	73.95839	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0017	11	the	0	DH	58.906464	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0061	4	canvas	0	K	49.49521	59.88	1	Stop	Voiceless	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0020	3	think	0	TH	56.555946	0.0	0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0041	28	hard	0	HH	54.61668	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0023	17	the	0	DH	60.90757	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0021	6	brother	3	DH	57.015137	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0019	0	to	0	T	53.937733	58.51	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0063	9	his	0	HH	57.12179	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0039	5	the	0	DH	55.54669	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	8	appeared	1	P	52.637474	57.93	1	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0077	0	she	0	SH	64.33605	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0025	7	somewhat	0	S	65.17932	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	23	the	0	DH	50.00269	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0075	10	the	0	DH	57.02903	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0060	14	got	0	G	47.476547	55.36	1	Stop	Voiced	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0032	9	against	1	G	53.39392	58.17	1	Stop	Voiced	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	4	cornfield	0	K	45.896786	56.39	1	Stop	Voiceless	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	3	finished	0	F	62.412773	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	12	so	0	S	70.154625	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0038	1	he	0	HH	70.48744	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0035	7	themselves	0	DH	55.689007	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0046	2	picked	0	P	48.97915	55.49	1	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0048	10	receiving	4	V	64.308655	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0066	24	foot	0	F	55.01314	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0037	21	amazon	3	Z	62.69259	0.0	0	Fricative	Voiced	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0072	3	satirize	0	S	66.66929	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0068	7	passion	0	P	48.526596	55.41	1	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0038	8	tortoise	0	T	48.96466	58.56	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0037	23	shelly	0	SH	73.707924	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0022	6	the	0	DH	60.54293	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0040	16	that	0	DH	58.743828	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0057	1	they	0	DH	64.24673	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0027	8	head	0	HH	57.042034	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0012	14	the	0	DH	54.284363	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0074	12	shedding	2	D	59.623787	57.05	1	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0027	32	hair	0	HH	55.52442	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	11	that	0	DH	51.747864	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0002	6	have	0	HH	62.55091	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	12	she	0	SH	70.510315	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0070	16	the	0	DH	60.874138	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0060	24	taking	2	K	43.066494	52.63	1	Stop	Voiceless	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0016	0	the	0	DH	42.678493	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0012	0	he	0	HH	41.69806	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0033	5	chamber	0	CH	50.39276	56.43	1	Affricate	Voiceless	Postalveolar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0081	12	pages	0	P	46.221596	57.69	1	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0090	14	somewhat	0	S	67.82914	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0073	16	to	0	T	52.27005	55.37	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	11	chopped	0	CH	50.296062	58.77	1	Affricate	Voiceless	Postalveolar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0019	1	doubt	0	D	58.070972	56.27	1	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0079	1	doing	0	D	58.74884	59.86	1	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0072	6	time	0	T	48.95086	58.29	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0077	3	be	0	B	58.786438	52.498779296875	0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	4	set	0	S	67.936325	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	15	village	0	V	52.832054	0.0	0	Fricative	Voiced	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0085	2	turned	0	T	52.417095	57.31	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0050	3	seen	0	S	66.23446	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0070	20	satirizing	0	S	63.697796	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0023	4	the	0	DH	55.32748	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0013	3	be	0	B	36.77987	41.18233871459961	0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0027	30	her	0	HH	51.41184	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0070	6	propinquity	9	T	51.234734	64.88	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0084	2	mother	2	DH	64.03542	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0015	14	nothing	2	TH	53.57688	0.0	0	Fricative	Voiceless	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0060	15	behind	2	HH	58.998188	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0003	16	challenge	0	CH	52.4341	56.96	1	Affricate	Voiceless	Postalveolar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0027	5	tipping	2	P	51.916473	57.73	1	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0052	3	fire	0	F	59.721725	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0060	11	the	0	DH	55.322674	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0027	21	fan	0	F	55.566433	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0064	20	hatter	0	HH	64.21535	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0071	0	his	0	HH	46.269394	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0056	15	folded	0	F	56.835064	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0025	16	his	0	HH	58.83776	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	18	tiptoes	0	T	52.393063	56.77	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0076	18	her	0	HH	57.51347	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0043	0	cedric's	0	S	64.06418	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0070	21	the	0	DH	62.742268	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	21	basket	0	B	50.852486	56.14	1	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0061	22	first	0	F	56.979702	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	17	toto	2	T	46.60453	56.8	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0075	12	self	0	S	67.261925	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0021	3	jealous	0	JH	53.012196	55.33	1	Affricate	Voiced	Postalveolar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0047	4	his	0	HH	57.396103	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0064	17	hare	0	HH	63.685337	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0061	5	bag	0	B	55.37857	55.33	1	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0100	16	fell	0	F	61.111813	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0083	5	to	0	T	52.96454	56.08	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	10	far	0	F	55.921116	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0039	1	that	0	DH	60.440853	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0062	0	they	0	DH	37.683346	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0076	8	tea	0	T	51.767796	55.82	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0078	15	bag	0	B	52.161602	56.72	1	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0014	5	first	0	F	60.656246	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0076	12	two	0	T	56.883404	61.52	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	2	had	0	HH	66.14835	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0081	12	pages	2	JH	52.053207	56.93	1	Affricate	Voiced	Postalveolar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0021	10	but	0	B	46.995285	54.04	1	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0028	19	tedious	2	D	47.39046	56.07	1	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0072	7	dulled	0	D	53.68869	56.31	1	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	22	isabella	3	B	51.511024	44.07833099365234	0	Stop	Voiced	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	21	filled	0	F	54.830578	0.0	0	Fricative	Voiceless	Labiodental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0030	22	resist	2	Z	62.601788	0.0	0	Fricative	Voiced	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	9	the	0	DH	74.65438	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0041	24	pull	0	P	44.06348	55.85	1	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0002	4	could	0	K	47.466824	51.62	1	Stop	Voiceless	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0042	16	other	1	DH	54.098297	0.0	0	Fricative	Voiced	Dental	Non_Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0070	22	situation	0	S	62.564476	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0029	9	patton	2	T	37.012672	40.29	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	17	toto	0	T	49.68723	58.31	1	Stop	Voiceless	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0040	1	didn't	2	D	48.986534	42.63	1	Stop	Voiced	Alveolar	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0066	11	kept	0	K	46.40482	55.53	1	Stop	Voiceless	Velar	0	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0025	6	expression	6	SH	71.6274	0.0	0	Fricative	Voiceless	Postalveolar	Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0031	13	headstone	0	HH	63.591377	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	21	seeing	0	S	66.21531	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0034	11	humph	0	HH	56.7447	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0059	9	so	0	S	60.088135	0.0	0	Fricative	Voiceless	Alveolar	Sibilant	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0085	13	upon	1	P	44.029713	56.62	1	Stop	Voiceless	Bilabial	0	Anterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0003	7	her	0	HH	64.18042	0.0	0	Fricative	Voiceless	Glottal	Non_Sibilant	Posterior	Q	CV	Good	Neu-R1	Neural	Neural-GA
