Filename	Word-Index	Word	Phoneme-Index	Phoneme	Peak.Amplitude	Peak.Frequency	Dyn.Amplitude	Spectral.Tilt	Spectral.Shape	Manner	Voicing	Place	Sibilance	Posteriority	Sys_Name	Context	Sys_Quality_BL	Sys_Quality	Sys_Family	Sys_CrossType
booksent_2013_0085	13	upon	1	P	40.67	1843.75	0.0	-12.05	6.17	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0039	21	tides	0	T	45.63	5218.75	1.23	-6.48	6.01	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0014	16	catherine's	0	K	45.71	2281.25	0.8	-8.38	11.2	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0074	1	came	0	K	53.47	3187.5	6.07	-5.16	7.79	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0062	14	rabbit	2	B	60.3	593.75	-8.29	-16.01	-4.5	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0029	9	patton	2	T	27.02	2562.5	-0.09	-2.24	0.44	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	12	to	0	T	54.4	5125.0	6.35	0.25	9.87	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0075	13	possessed	0	P	45.26	1562.5	0.0	-12.39	4.39	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0087	13	picture	0	P	45.38	2750.0	0.12	-9.18	7.89	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0071	5	to	0	T	50.04	4125.0	3.32	-2.21	6.11	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0023	12	to	0	T	55.5	3937.5	6.29	-0.76	10.3	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0039	3	to	0	T	48.69	4843.75	0.72	-5.45	5.66	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0009	17	day	0	D	50.94	1937.5	-3.24	-10.51	6.65	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0068	3	been	0	B	56.52	1781.25	-6.66	-13.52	4.59	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	5	came	0	K	48.17	3031.25	5.72	-6.05	8.68	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0043	2	opinion	1	P	50.15	2093.75	2.1	-11.53	9.85	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0047	11	patron's	0	P	47.99	2000.0	0.0	-10.46	9.07	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0055	6	by	0	B	58.24	1437.5	0.0	-23.34	1.7	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0070	6	propinquity	9	T	54.38	2093.75	3.4	-11.78	10.27	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0019	8	impossible	6	B	60.6	562.5	-8.4	-15.85	-5.2	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	19	passage	0	P	48.49	1843.75	0.0	-13.49	7.29	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0022	15	carried	0	K	46.26	2093.75	2.91	-9.14	8.56	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0031	21	shadows	2	D	56.74	1843.75	0.0	-16.36	3.93	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0048	16	bobbing	2	B	67.41	625.0	-8.43	-16.68	0.34	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	20	pole	0	P	42.05	1406.25	0.0	-12.36	5.19	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0016	14	disappointment	0	D	55.84	5406.25	8.89	0.21	8.62	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0077	2	to	0	T	56.13	4250.0	6.99	-2.89	4.87	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0016	1	past	0	P	47.1	1750.0	0.0	-10.33	5.61	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0065	4	to	0	T	52.12	4125.0	-2.41	-5.54	2.46	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	5	to	0	T	59.71	5187.5	2.28	-6.27	10.18	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0060	24	taking	2	K	51.0	5312.5	10.17	0.38	7.59	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0051	2	covey	0	K	51.43	1968.75	0.0	-7.89	6.69	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0028	3	carrol	0	K	48.49	3187.5	5.32	-5.49	8.13	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0079	10	department	2	P	38.55	1906.25	0.0	-9.71	5.28	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0085	2	turned	0	T	56.8	5281.25	4.69	-1.81	8.55	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0005	7	between	0	B	55.31	3343.75	2.88	-6.93	15.33	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0032	2	tall	0	T	54.3	5093.75	2.62	-5.78	5.33	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0061	7	tied	0	T	50.29	4906.25	1.51	-6.69	6.4	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0015	15	could	0	K	68.69	1687.5	0.0	-20.3	0.03	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0054	0	people	0	P	44.9	1718.75	0.0	-9.8	7.49	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0021	20	been	0	B	62.97	1906.25	-1.22	-14.5	7.34	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0014	18	pulled	0	P	54.01	1750.0	0.0	-12.74	9.47	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0059	21	time	0	T	48.1	5312.5	3.7	-5.52	5.21	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0072	6	time	0	T	49.45	5156.25	3.78	-3.83	5.23	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0037	22	eating	1	T	48.81	4906.25	0.38	-1.1	7.76	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	13	hidden	2	D	56.34	687.5	-7.59	-14.16	-1.67	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0066	18	pocket	0	P	45.43	1437.5	0.0	-13.21	5.98	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0038	13	banks	0	B	68.75	1750.0	0.0	-22.3	5.14	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0083	0	big	0	B	67.84	2000.0	-2.43	-18.57	3.66	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0057	17	tears	0	T	46.18	4843.75	5.14	-0.93	8.18	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	24	birds	0	B	58.6	1687.5	0.0	-20.56	6.25	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0075	5	before	0	B	56.49	1937.5	-2.39	-13.34	5.33	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0059	18	pass	0	P	46.45	1593.75	0.0	-12.7	5.42	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	22	bed	0	B	57.1	1750.0	0.0	-17.25	8.34	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0053	8	did	0	D	46.74	4875.0	3.64	-4.29	7.8	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0037	17	banks	0	B	59.41	1937.5	0.0	-17.78	5.24	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0033	13	decided	4	D	55.82	4468.75	0.0	-10.65	3.36	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0099	0	but	0	B	63.93	4031.25	2.03	-14.82	9.46	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0014	6	dance	0	D	48.91	2000.0	0.0	-9.95	5.76	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0059	3	to	0	T	59.15	4593.75	7.72	0.43	9.07	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0045	12	tell	0	T	46.94	5125.0	3.61	-2.78	6.43	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	4	toto	0	T	49.22	1937.5	0.0	-4.93	7.22	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0081	5	magazine	2	G	53.33	2093.75	2.56	-8.81	11.47	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0076	9	table	0	T	44.87	5031.25	1.94	-5.2	8.32	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0004	10	negative	2	G	66.63	4968.75	3.96	-17.88	12.06	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0028	12	double	2	B	64.76	656.25	-12.47	-17.19	-4.87	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0016	14	disappointment	4	P	45.83	1812.5	0.0	-11.55	7.63	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	23	party	0	P	36.53	1937.5	0.0	-8.34	4.63	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0005	6	passed	0	P	47.82	1968.75	0.0	-12.14	5.75	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0080	5	piled	0	P	58.03	1656.25	0.0	-17.35	5.79	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	3	to	0	T	46.48	4000.0	2.28	-5.29	4.8	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0072	3	satirize	2	T	56.44	4187.5	2.53	-5.16	8.8	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0092	5	beyond	0	B	52.15	2000.0	0.0	-12.77	8.69	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0030	15	teddy	0	T	56.22	4906.25	3.18	-1.06	10.38	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	11	city	2	T	44.24	1968.75	0.0	-5.86	6.99	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0028	19	tedious	0	T	49.96	5000.0	8.48	1.98	8.06	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	12	two	0	T	49.42	3906.25	3.03	-0.69	8.3	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0080	4	magazines	2	G	61.51	2218.75	-0.33	-13.41	9.29	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0020	17	matter	2	T	41.42	3593.75	3.11	-4.46	7.15	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0041	7	be	0	B	71.61	1593.75	-1.35	-16.37	7.34	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0066	11	kept	0	K	49.02	3000.0	3.0	-7.75	10.43	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0030	3	little	2	T	57.4	3250.0	2.54	-6.53	8.99	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0066	13	piece	0	P	44.17	2031.25	0.54	-8.03	11.43	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0039	14	down	0	D	62.1	625.0	-2.9	-17.6	0.39	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	12	go	0	G	51.94	1625.0	0.0	-14.51	7.37	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0041	27	too	0	T	51.55	1750.0	0.0	-4.14	9.61	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0038	16	turbid	0	T	49.17	3968.75	0.14	-8.24	7.29	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	4	toto	2	T	46.25	1906.25	0.0	-5.6	6.51	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	10	gone	0	G	51.39	1406.25	-1.1	-13.7	-1.03	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0034	4	to	0	T	61.62	5062.5	10.66	0.27	8.86	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0079	10	department	0	D	73.09	2625.0	0.7	-22.26	8.99	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0044	22	gang	0	G	49.75	3156.25	5.52	-10.72	8.76	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0068	17	by	0	B	54.9	1812.5	0.0	-19.91	5.67	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0066	22	about	1	B	47.99	593.75	0.0	-17.0	1.81	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0046	19	told	0	T	52.72	3156.25	1.2	-5.23	7.31	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0008	14	hideous	2	D	53.73	2312.5	1.52	-7.21	10.58	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0059	11	began	2	G	51.23	3281.25	-5.24	-8.48	3.54	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0039	2	day	0	D	58.74	4843.75	0.74	-9.1	8.9	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0066	3	to	0	T	52.75	4812.5	5.53	-1.45	8.39	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0079	15	to	0	T	54.87	4468.75	8.75	0.96	8.57	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0093	20	became	2	K	44.12	3062.5	5.66	-5.67	7.48	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	21	to	0	T	53.26	5093.75	2.68	-1.62	6.05	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0025	13	by	0	B	42.93	562.5	-1.56	-15.54	-1.47	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	1	gave	0	G	52.46	3125.0	-2.62	-6.81	6.53	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0089	6	taking	2	K	56.01	3187.5	10.3	0.27	7.65	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0022	5	during	0	D	55.64	2718.75	3.35	-8.93	12.38	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0013	1	could	0	K	56.42	1656.25	0.0	-11.14	4.51	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0037	3	middle	2	D	49.33	1500.0	-8.67	-16.13	4.92	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0015	6	tilneys	0	T	52.57	5156.25	6.88	1.97	8.63	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0038	18	eating	1	T	54.01	5562.5	1.52	-4.29	6.97	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0036	13	different	0	D	57.48	5281.25	-2.79	-6.77	5.05	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0066	19	till	0	T	51.5	4968.75	5.4	-0.11	8.51	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0098	21	basket	0	B	58.18	1625.0	0.0	-22.3	2.39	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0018	22	isabella	3	B	68.85	562.5	-6.69	-24.54	-0.53	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0044	20	before	0	B	66.03	1718.75	-1.11	-17.25	1.81	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0029	14	visitor	4	T	49.84	3718.75	4.37	-4.91	9.38	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0078	9	together	0	T	54.75	4281.25	5.13	-6.92	11.01	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0054	0	people	2	P	45.32	1562.5	0.0	-7.44	6.97	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0027	31	bobbed	0	B	52.55	1843.75	0.0	-18.3	3.07	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0040	6	tame	0	T	52.95	5218.75	6.37	-2.43	7.96	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0040	7	till	0	T	56.93	4625.0	6.29	-1.93	10.63	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0036	4	kangaroo	0	K	45.18	3187.5	3.27	-5.43	8.88	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0061	20	pig	0	P	43.93	2000.0	0.0	-9.34	8.06	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0061	26	upon	1	P	37.31	1812.5	0.0	-9.83	5.84	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0080	15	paces	0	P	44.65	1875.0	0.0	-11.48	7.89	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0086	17	bare	0	B	50.07	1750.0	0.0	-11.26	6.34	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0059	15	about	1	B	55.42	1468.75	0.0	-17.92	4.64	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0045	18	been	0	B	59.58	2031.25	0.04	-17.32	13.54	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0073	4	case	0	K	43.85	2812.5	2.03	-4.48	8.69	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0043	1	good	0	G	49.78	1437.5	-1.7	-15.99	1.43	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0095	24	deep	0	D	54.65	3343.75	2.85	-7.74	10.41	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0097	0	but	0	B	71.85	1406.25	-1.77	-23.19	-6.34	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0054	2	upon	1	P	50.14	1843.75	0.0	-15.18	4.08	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	4	back	0	B	54.71	1593.75	0.0	-18.53	3.62	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0054	1	appeared	1	P	53.55	1843.75	0.0	-12.64	10.67	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0002	4	could	0	K	63.59	1656.25	0.0	-22.13	5.21	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0058	1	did	0	D	60.31	4843.75	12.78	4.18	9.55	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0055	20	to	0	T	59.64	3812.5	7.28	0.97	9.0	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0081	2	picked	0	P	57.02	1593.75	0.0	-13.83	8.49	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0014	9	came	0	K	47.04	3125.0	7.69	-5.29	6.51	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0072	7	dulled	0	D	61.61	1781.25	0.0	-17.17	7.33	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0019	11	during	0	D	56.02	4031.25	0.95	-4.13	12.13	Stop	Voiced	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0063	2	little	2	T	68.92	1625.0	0.0	-16.34	5.73	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0073	3	cigar	2	G	55.86	1781.25	0.0	-17.19	7.28	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0011	3	courage	0	K	51.78	1843.75	0.0	-12.86	8.44	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0031	2	beneath	0	B	58.84	1875.0	-3.17	-13.47	3.66	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0001	8	before	0	B	65.35	2156.25	2.88	-10.73	17.14	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0007	0	prepared	3	P	54.03	2062.5	0.87	-12.2	8.32	Stop	Voiceless	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0017	3	gratified	3	T	55.41	1781.25	0.0	-10.8	6.59	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0080	2	books	0	B	50.92	1593.75	0.0	-14.31	4.59	Stop	Voiced	Bilabial	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0091	3	time	0	T	49.71	1906.25	0.0	-7.24	6.36	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0011	11	to	0	T	55.6	4187.5	5.87	0.24	9.56	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0059	12	looking	2	K	47.2	4781.25	3.54	-3.09	8.2	Stop	Voiceless	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0061	19	guinea	0	G	52.17	3218.75	8.73	-6.42	10.42	Stop	Voiced	Velar	0	Posterior	R	CV	Good	Neu-R1	Neural	Neural-GA
booksent_2013_0006	10	take	0	T	52.87	4375.0	5.46	-4.54	6.88	Stop	Voiceless	Alveolar	0	Anterior	R	CV	Good	Neu-R1	Neural	Neural-GA
